ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price,Mileage,Engine Power,Purchased Date,Car Sale Status,Sold Date,Purchased Price,Sold Price,Margin,Sales Agent Name,Sales Rating,Sales Commission,Feedback
YPXK8C,Marchi,Denver,Swift,Maruti,Sedan,Red,Automatic,4,4,Diesel,2017,7300,26734,106,2022-11-17,Un Sold,,5859,,,Agent B,1,0,Good
XFH3G6,Automart,Detroit,Fortuner,Toyota,SUV,Red,Automatic,4,4,Electric,2023,9100,948367,211,2016-06-28,Un Sold,,7827,,,Agent B,3,0,Excellent
XE14IU,Marchi,Texas,i20,Hyundai,Hatchback,Blue,Automatic,4,4,Electric,2017,8200,65640,97,2023-09-15,Un Sold,,6828,,,Agent C,5,0,Excellent
AEOJEI,Trivett,Portland,Creta,Hyundai,Hatchback,Black,Automatic,7,5,Diesel,2019,6600,25734,91,2018-10-16,Sold,2024-07-27,5620,5610,-0.1779359430604982,Agent A,4,0,Good
42DIXE,Marchi,New York,Scorpio,Mahindra,SUV,Red,Automatic,5,5,Petrol,2022,7700,33569,107,2024-09-08,Un Sold,,7150,,,Agent C,2,0,Average
YM4JSI,Oto,Denver,Swift,Maruti,Sedan,Red,Manual,4,4,Petrol,2019,7000,2535,108,2021-09-08,Un Sold,,6354,,,Agent D,4,0,Good
A4J2PC,Carsome,New York,Thar,Mahindra,SUV,Red,Manual,7,4,Petrol,2017,8200,70327,93,2024-07-02,Un Sold,,7436,,,Agent B,2,0,Good
DF8PHM,Carmix,Utah,Etriga,Maruti,Hatchback,Gray,Automatic,4,5,Petrol,2015,6900,30450,104,2023-05-17,Sold,2023-08-03,5219,5205,-0.2682506227246599,Agent A,2,0,Excellent
PI674O,Olx,California,Kags,Renault,SUV,Red,Manual,4,4,Electric,2022,9200,70339,107,2016-09-18,Un Sold,,7508,,,Agent E,2,0,Good
9KRGNF,Oto,Florida,Plato,Prazo,Convertible,Black,Manual,5,4,Hybrid,2023,9600,74355,94,2018-06-17,Un Sold,,8270,,,Agent A,3,0,Good
SQ2A3C,Carmudi,San Jose,Creta,Hyundai,Hatchback,Red,Automatic,5,4,Diesel,2024,6100,33449,99,2023-09-18,Un Sold,,4485,,,Agent A,1,0,Poor
PLXM2C,Cars24,New York,Yodha,Tata,Truck,Gray,Manual,7,4,Diesel,2021,7400,61759,99,2018-08-11,Un Sold,,6519,,,Agent A,4,0,Excellent
XUY9KP,Carmix,Oklahoma,Kags,Renault,SUV,Gray,Automatic,4,2,Diesel,2017,8300,9796,102,2021-02-14,Un Sold,,6726,,,Agent A,1,0,Excellent
VJNHM8,Skipper,Utah,Plato,Prazo,Convertible,Black,Automatic,4,5,Electric,2020,10400,74561,91,2022-11-03,Un Sold,,8437,,,Agent A,1,0,Excellent
YQHCSG,Marchi,Tennessee,Thar,Mahindra,SUV,Black,Automatic,4,2,Diesel,2019,8100,5093,182,2015-02-18,Un Sold,,6866,,,Agent E,5,0,Good
5J554I,Trivett,Madison,Thar,Mahindra,SUV,Gray,Automatic,5,4,Diesel,2017,8300,97460,94,2018-04-12,Sold,2019-06-25,7507,7515,0.10656720394298655,Agent A,4,0.016,Average
X3RS4K,Zupps,New York,Kags,Renault,SUV,Black,Automatic,4,2,Petrol,2020,7900,57229,108,2017-05-03,Sold,2022-06-08,7074,7074,0.0,Agent D,5,0,Average
MFJAF8,Olx,San Jose,Seltos,Kia,Hatchback,White,Automatic,5,4,Electric,2015,8400,8650,109,2020-04-27,Un Sold,,7091,,,Agent C,3,0,Excellent
5QF3F1,Trivett,Florida,Fortuner,Toyota,SUV,Black,Automatic,5,5,Diesel,2024,7600,400607,99,2015-05-01,Sold,2015-08-05,6273,6285,0.19129603060736491,Agent D,5,0.024,Excellent
PXMGLD,Automart,Madison,Kags,Renault,SUV,Blue,Manual,5,4,Diesel,2022,7800,61151,108,2016-03-18,Un Sold,,5954,,,Agent B,2,0,Excellent
1R4JZ7,Oto,Florida,Creta,Hyundai,Hatchback,Black,Manual,5,2,Diesel,2015,7000,849925,96,2023-06-05,Un Sold,,5708,,,Agent B,5,0,Average
FM2OBL,Marchi,Tucson,Hilux,Toyota,Truck,Gray,Manual,7,4,Petrol,2022,7200,67415,91,2018-09-04,Sold,2022-07-13,5235,5238,0.05730659025787965,Agent E,5,0.006,Good
ZKHNLG,Motor,Madison,Kags,Renault,SUV,Blue,Manual,7,4,Petrol,2017,8200,61080,181,2017-07-13,Un Sold,,6473,,,Agent E,2,0,Good
X17I38,Automart,Texas,Hilux,Toyota,Truck,Black,Manual,5,2,Petrol,2022,7200,34600,106,2020-12-07,Un Sold,,5207,,,Agent C,1,0,Poor
FT3P4X,Sobri,Madison,Scorpio,Mahindra,SUV,Gray,Automatic,4,5,Electric,2022,9200,13952,102,2020-08-10,Un Sold,,8327,,,Agent D,5,0,Average
37W35R,Olx,Tennessee,Seltos,Kia,Hatchback,Blue,Manual,4,4,Electric,2018,8100,55651,92,2020-04-24,Un Sold,,7219,,,Agent B,2,0,Average
ZXUSY4,Zupps,Tennessee,Scorpio,Mahindra,SUV,Black,Automatic,4,4,Diesel,2017,8300,19159,99,2020-06-22,Sold,2020-10-03,6348,6343,-0.07876496534341525,Agent A,5,0,Average
F53Q43,Oto,Tucson,Creta,Hyundai,Hatchback,Gray,Automatic,5,4,Hybrid,2016,7800,65300,91,2017-03-02,Un Sold,,6486,,,Agent C,2,0,Poor
L81WFL,Zupps,Philadelphia,Swift,Maruti,Sedan,Red,Manual,4,4,Diesel,2016,7400,63004,96,2019-08-20,Sold,2021-11-14,6842,6840,-0.029231218941829874,Agent C,5,0,Good
MLUND6,Trust,Florida,Thar,Mahindra,SUV,White,Automatic,7,5,Electric,2015,9900,19674,97,2023-03-18,Un Sold,,8783,,,Agent E,4,0,Excellent
GC51MQ,Zupps,Chicago,Scorpio,Mahindra,SUV,Gray,Automatic,5,4,Petrol,2016,8300,350145,107,2017-05-08,Un Sold,,6827,,,Agent C,3,0,Excellent
OJ3AS5,Trivett,Oklahoma,Seltos,Kia,Hatchback,Blue,Manual,4,4,Diesel,2022,6300,15195,102,2015-04-10,Un Sold,,5538,,,Agent C,2,0,Good
X460HM,Zupps,Oklahoma,Seltos,Kia,Hatchback,Black,Manual,4,4,Hybrid,2020,7400,49969,95,2023-11-01,Un Sold,,6158,,,Agent D,3,0,Poor
AI8B8E,Sobri,Detroit,Kags,Renault,SUV,Blue,Automatic,7,5,Electric,2020,9400,40562,347,2019-11-19,Un Sold,,8482,,,Agent A,3,0,Good
GVVWTP,Carousell,Portland,Thar,Mahindra,SUV,Gray,Automatic,4,4,Petrol,2018,8100,63635,97,2020-03-24,Un Sold,,6402,,,Agent B,5,0,Excellent
UMCG8J,Olx,Tennessee,Scorpio,Mahindra,SUV,Red,Manual,4,5,Diesel,2022,7800,28345,94,2019-10-20,Un Sold,,7268,,,Agent D,4,0,Good
5PUGX8,Nufor,California,Seltos,Kia,Hatchback,White,Automatic,5,2,Petrol,2018,6600,74798,247,2017-10-18,Un Sold,,5043,,,Agent D,5,0,Good
SHUT87,Olx,Detroit,Seltos,Kia,Hatchback,Red,Manual,5,4,Diesel,2021,6400,30050,106,2023-02-19,Sold,2024-07-20,5740,5733,-0.12195121951219512,Agent E,1,0,Excellent
43BJFI,Sobri,Tucson,Plato,Prazo,Convertible,Red,Manual,5,5,Diesel,2017,9300,22976,110,2022-06-14,Sold,2023-12-12,8214,8200,-0.17044071098125152,Agent D,2,0,Excellent
69VHFC,Motor,North Carolina,Plato,Prazo,Convertible,Blue,Manual,4,2,Petrol,2021,8800,9113,333,2023-05-20,Un Sold,,7007,,,Agent D,4,0,Average
CX8I5K,Trivett,Chicago,Kags,Renault,SUV,Black,Automatic,4,4,Petrol,2024,7500,18712,108,2018-07-16,Sold,2019-03-06,5770,5782,0.20797227036395147,Agent B,1,0.024,Excellent
23RE3B,Sobri,Detroit,Swift,Maruti,Sedan,Black,Manual,5,2,Hybrid,2021,7800,50260,94,2018-01-17,Un Sold,,6325,,,Agent A,2,0,Average
L9WJ5W,Olx,New York,Etriga,Maruti,Hatchback,Red,Manual,5,4,Electric,2020,7900,33540,106,2022-01-05,Un Sold,,6624,,,Agent B,3,0,Average
O1UZNR,Trivett,New York,Thar,Mahindra,SUV,Red,Automatic,4,4,Electric,2021,9300,3374,109,2023-02-06,Un Sold,,7615,,,Agent E,2,0,Good
0ISNPR,Carmudi,Tennessee,Thar,Mahindra,SUV,Black,Automatic,5,2,Petrol,2021,7800,70404,107,2022-08-11,Sold,2024-10-28,6861,6860,-0.014575134819997084,Agent C,5,0,Good
34LIB7,Automart,Tucson,Kags,Renault,SUV,Blue,Automatic,5,4,Electric,2016,9800,59774,107,2021-10-25,Sold,2022-12-23,9234,9242,0.08663634394628547,Agent B,1,0.016,Good
QBIPGL,Cars24,San Jose,Kags,Renault,SUV,Black,Manual,7,4,Hybrid,2020,8900,70453,96,2023-02-22,Un Sold,,7021,,,Agent D,3,0,Poor
XD4EU4,Ahg,Philadelphia,Hilux,Toyota,Truck,White,Automatic,5,4,Diesel,2019,7600,64112,98,2023-09-25,Sold,2023-06-27,6747,6754,0.1037498147324737,Agent D,2,0.014,Excellent
H0VHQF,Sobri,California,Etriga,Maruti,Hatchback,Gray,Manual,2,4,Petrol,2022,6200,52139,102,2017-12-11,Un Sold,,4301,,,Agent E,5,0,Good
K7AXPY,Oto,Chicago,Hilux,Toyota,Truck,Red,Manual,5,2,Hybrid,2015,8900,72587,97,2020-10-26,Un Sold,,8187,,,Agent A,3,0,Excellent
BP1TL2,Nufor,Tucson,Scorpio,Mahindra,SUV,White,Automatic,7,4,Electric,2022,9200,41051,97,2024-08-13,Sold,2024-05-05,8690,8701,0.12658227848101267,Agent C,4,0.022,Good
C344IC,Sobri,California,Swift,Maruti,Sedan,Red,Automatic,7,4,Petrol,2017,7200,61230,99,2015-11-12,Un Sold,,6092,,,Agent C,2,0,Excellent
2S0D33,Carmix,Oklahoma,Kags,Renault,SUV,Red,Manual,2,4,Petrol,2022,7700,5266,92,2016-01-18,Un Sold,,6184,,,Agent C,4,0,Excellent
N5850K,Kamkar,Florida,Dzire,Maruti,Sedan,Gray,Manual,4,4,Hybrid,2023,7600,59235,339,2022-09-30,Un Sold,,6820,,,Agent A,5,0,Average
GKX7A6,Trust,Detroit,Fortuner,Toyota,SUV,Blue,Automatic,4,4,Petrol,2023,7600,45829,108,2023-03-29,Un Sold,,5949,,,Agent E,4,0,Good
QUS626,Kamkar,North Carolina,Dzire,Maruti,Sedan,Blue,Manual,4,4,Diesel,2023,6700,56874,92,2020-12-05,Un Sold,,4803,,,Agent E,2,0,Good
UGU6CN,APE,Chicago,Etriga,Maruti,Hatchback,Gray,Manual,5,4,Electric,2017,8200,31656,91,2015-08-12,Un Sold,,6479,,,Agent B,3,0,Excellent
HVAXMX,Automart,Chicago,Fortuner,Toyota,SUV,Gray,Automatic,4,5,Hybrid,2021,8800,17961,102,2022-06-09,Un Sold,,8075,,,Agent C,3,0,Excellent
7TF79U,Skipper,North Carolina,i20,Hyundai,Hatchback,Black,Automatic,4,4,Diesel,2017,6800,9248,109,2020-06-27,Un Sold,,4818,,,Agent E,5,0,Poor
PAHWHB,Zupps,Detroit,Thar,Mahindra,SUV,White,Manual,5,4,Petrol,2016,8300,72175,95,2021-06-20,Un Sold,,6555,,,Agent C,5,0,Average
L4715V,Oto,Madison,i20,Hyundai,Hatchback,Black,Manual,5,4,Hybrid,2021,7300,7738,293,2017-06-30,Un Sold,,5566,,,Agent C,4,0,Average
2H8QII,Skipper,Texas,Kags,Renault,SUV,Red,Manual,2,2,Diesel,2015,8500,62334,106,2016-05-05,Un Sold,,7425,,,Agent D,1,0,Average
JROLBU,Carro,Detroit,Kags,Renault,SUV,Red,Automatic,4,2,Hybrid,2023,8600,13379,92,2019-09-21,Un Sold,,7769,,,Agent A,1,0,Good
QJQPL8,Skipper,Philadelphia,Kags,Renault,SUV,Red,Manual,5,4,Electric,2022,9200,59375,90,2018-05-18,Un Sold,,7777,,,Agent A,2,0,Poor
TILF3V,Zupps,Oklahoma,Swift,Maruti,Sedan,Blue,Automatic,4,4,Electric,2023,8100,40494,101,2016-09-14,Un Sold,,6874,,,Agent A,1,0,Poor
02ZYXY,Ahg,Tennessee,Etriga,Maruti,Hatchback,Black,Manual,5,4,Petrol,2015,6900,56096,94,2022-05-11,Un Sold,,5011,,,Agent B,5,0,Average
MN0MB3,Zupps,Tennessee,Yodha,Tata,Truck,Black,Automatic,5,2,Petrol,2021,7300,68411,95,2019-09-13,Un Sold,,6685,,,Agent A,4,0,Excellent
EHW9OU,Olx,Utah,Yodha,Tata,Truck,Blue,Manual,4,5,Hybrid,2023,8100,924534,106,2016-12-03,Un Sold,,7381,,,Agent D,4,0,Good
P2GVM2,Carmix,Denver,i20,Hyundai,Hatchback,Red,Manual,2,4,Electric,2017,8200,32204,103,2022-05-02,Sold,2024-12-24,6396,6389,-0.10944340212632896,Agent C,2,0,Good
TU9JS5,Olx,New York,Dzire,Maruti,Sedan,White,Automatic,4,2,Electric,2017,8700,30304,105,2017-04-23,Un Sold,,8171,,,Agent E,1,0,Poor
H5GXKZ,Cars24,Oklahoma,Thar,Mahindra,SUV,Gray,Manual,7,2,Petrol,2016,8300,41831,329,2020-01-17,Un Sold,,6769,,,Agent A,3,0,Good
TOJT0Z,Ahg,Philadelphia,Dzire,Maruti,Sedan,Black,Manual,5,5,Electric,2021,8300,69597,106,2016-08-29,Un Sold,,7119,,,Agent D,2,0,Good
OCHO4U,Marchi,Tucson,Thar,Mahindra,SUV,Blue,Automatic,7,4,Electric,2016,9800,57203,99,2023-03-28,Un Sold,,9043,,,Agent E,1,0,Excellent
LDLFOX,Carro,Columbus,i20,Hyundai,Hatchback,Blue,Manual,4,5,Hybrid,2019,7500,43593,90,2021-01-24,Sold,2023-06-21,6297,6290,-0.11116404637128792,Agent B,1,0,Excellent
N4Y4DZ,Carmudi,North Carolina,Fortuner,Toyota,SUV,White,Manual,7,4,Hybrid,2015,9400,58842,98,2024-10-27,Un Sold,,7806,,,Agent B,4,0,Good
BQ8EOP,Cars24,Tucson,Yodha,Tata,Truck,Blue,Automatic,4,4,Hybrid,2024,8000,18440,278,2020-03-13,Sold,2022-05-06,7238,7237,-0.013815971262779773,Agent E,3,0,Average
7K3BGW,Cars24,Utah,Etriga,Maruti,Hatchback,Gray,Automatic,4,4,Electric,2015,8400,47193,92,2024-01-10,Sold,2024-10-16,7286,7271,-0.20587427944002198,Agent D,1,0,Excellent
LW3R77,Trivett,North Carolina,Kags,Renault,SUV,Black,Manual,5,5,Diesel,2016,8400,19623,102,2016-11-20,Un Sold,,6765,,,Agent E,1,0,Poor
F1AJ0S,Carousell,Madison,Fortuner,Toyota,SUV,Black,Automatic,2,5,Diesel,2024,7600,367504,156,2019-10-08,Un Sold,,6783,,,Agent A,1,0,Excellent
4YB8K8,APE,Tucson,Seltos,Kia,Hatchback,White,Automatic,5,4,Diesel,2017,6800,28825,110,2022-09-09,Un Sold,,5724,,,Agent A,2,0,Good
WEX20W,Oto,California,Creta,Hyundai,Hatchback,Black,Automatic,4,5,Diesel,2023,6200,728409,108,2017-07-06,Un Sold,,4421,,,Agent B,5,0,Good
JOJ2JL,Skipper,North Carolina,Plato,Prazo,Convertible,Gray,Manual,4,4,Petrol,2024,8500,2563,91,2020-02-28,Un Sold,,6878,,,Agent A,5,0,Good
E4EAIX,Carmudi,Florida,Thar,Mahindra,SUV,Blue,Automatic,4,4,Hybrid,2023,8600,23179,107,2018-11-11,Un Sold,,7059,,,Agent B,3,0,Excellent
A5C5V7,Nufor,New York,Fortuner,Toyota,SUV,Blue,Manual,7,2,Diesel,2017,8300,56054,102,2019-02-18,Sold,2021-07-22,6671,6671,0.0,Agent B,2,0,Good
RAU0ZB,Carsome,Utah,Kags,Renault,SUV,Gray,Automatic,5,5,Electric,2021,9300,54140,100,2023-07-24,Un Sold,,8538,,,Agent B,3,0,Good
JGW2SZ,Carro,Texas,Thar,Mahindra,SUV,White,Manual,5,2,Electric,2018,9600,24692,102,2016-10-07,Un Sold,,8439,,,Agent C,1,0,Excellent
A1GGIO,Marchi,Columbus,Thar,Mahindra,SUV,Blue,Manual,5,4,Petrol,2020,7900,54665,109,2016-01-10,Un Sold,,6691,,,Agent D,3,0,Good
4OF87W,Zupps,Portland,Fortuner,Toyota,SUV,Red,Manual,4,4,Hybrid,2020,8900,951751,95,2017-07-23,Un Sold,,7287,,,Agent E,4,0,Excellent
1VOIUG,Trust,Texas,Kags,Renault,SUV,White,Automatic,4,5,Diesel,2019,8100,17127,94,2019-10-31,Un Sold,,7476,,,Agent B,1,0,Average
XCQ9HU,Carsome,North Carolina,Yodha,Tata,Truck,Blue,Automatic,4,5,Hybrid,2023,8100,67225,95,2021-06-15,Un Sold,,6725,,,Agent D,2,0,Excellent
07H590,Carmudi,Tucson,Dzire,Maruti,Sedan,Black,Automatic,4,4,Electric,2023,8100,39864,101,2017-05-28,Sold,2020-03-13,6448,6447,-0.015508684863523574,Agent A,2,0,Excellent
W9H689,Skipper,Tennessee,Dzire,Maruti,Sedan,White,Automatic,4,4,Hybrid,2021,7800,54989,90,2017-12-13,Un Sold,,7219,,,Agent D,2,0,Excellent
GJ7Q09,Nufor,Denver,Plato,Prazo,Convertible,Blue,Manual,4,4,Hybrid,2016,10300,8932,229,2023-08-07,Un Sold,,8647,,,Agent D,2,0,Poor
W2CE8Z,Nufor,Columbus,Scorpio,Mahindra,SUV,Blue,Manual,5,4,Electric,2016,9800,28898,109,2022-03-08,Sold,2024-12-19,8522,8537,0.17601501994836893,Agent B,5,0.03,Excellent
9B7ATN,Nufor,Tucson,Seltos,Kia,Hatchback,Gray,Manual,7,5,Diesel,2021,6400,57375,98,2023-06-11,Un Sold,,5383,,,Agent B,2,0,Poor
5QZ1UD,Cars24,Columbus,i20,Hyundai,Hatchback,White,Manual,4,4,Petrol,2021,6300,66132,313,2018-04-04,Un Sold,,4658,,,Agent A,5,0,Excellent
7LTQ6Q,Kamkar,Chicago,Kags,Renault,SUV,Gray,Automatic,5,5,Electric,2017,9700,16450,91,2021-03-12,Un Sold,,8565,,,Agent A,2,0,Excellent
MKKGK7,Ahg,Tucson,Hilux,Toyota,Truck,Black,Manual,4,4,Diesel,2024,7100,33726,320,2016-04-18,Sold,2018-04-21,5570,5563,-0.12567324955116696,Agent B,1,0,Good
Z3IP7F,Sobri,Chicago,Thar,Mahindra,SUV,Blue,Automatic,4,4,Hybrid,2016,9300,60198,184,2021-09-18,Un Sold,,8165,,,Agent A,1,0,Excellent
RF2X3W,Trust,Oklahoma,Fortuner,Toyota,SUV,Gray,Automatic,2,5,Petrol,2022,7700,37772,101,2020-02-15,Un Sold,,7138,,,Agent E,1,0,Average
NQ6AG3,Cars24,Oklahoma,Seltos,Kia,Hatchback,White,Automatic,4,5,Petrol,2023,6100,37018,100,2019-08-10,Un Sold,,4622,,,Agent E,1,0,Excellent
NI3LP9,Trivett,Philadelphia,Swift,Maruti,Sedan,Gray,Automatic,5,2,Petrol,2016,7300,65107,107,2024-08-25,Un Sold,,6442,,,Agent B,2,0,Excellent
OO8D6H,Carmudi,Tucson,Seltos,Kia,Hatchback,Gray,Manual,2,4,Diesel,2021,6400,44116,93,2015-09-24,Un Sold,,5605,,,Agent B,1,0,Excellent
FCKFMJ,Carro,Florida,i20,Hyundai,Hatchback,Blue,Automatic,5,5,Electric,2021,7800,48671,101,2023-12-25,Un Sold,,6886,,,Agent C,3,0,Average
PLCVUJ,Ahg,Tucson,Dzire,Maruti,Sedan,Gray,Automatic,4,4,Electric,2021,8300,5368,106,2021-06-27,Un Sold,,7618,,,Agent B,4,0,Average
XZK5PY,Carmudi,Detroit,Thar,Mahindra,SUV,Blue,Manual,5,4,Petrol,2022,7700,354528,101,2024-08-14,Un Sold,,5793,,,Agent E,1,0,Excellent
ATD9BP,Carmix,New York,Dzire,Maruti,Sedan,Blue,Manual,5,4,Petrol,2018,7100,70387,104,2015-10-16,Un Sold,,5813,,,Agent C,3,0,Good
LV2TH2,Trivett,Madison,Scorpio,Mahindra,SUV,Gray,Manual,5,4,Electric,2016,9800,337295,106,2022-03-23,Sold,2023-10-13,7960,7972,0.1507537688442211,Agent B,4,0.024,Good
BDCCNZ,Cars24,Detroit,Seltos,Kia,Hatchback,White,Automatic,4,5,Hybrid,2023,7100,5159,171,2023-05-14,Sold,2023-09-05,5742,5756,0.24381748519679552,Agent C,4,0.028,Excellent
8U40IM,Knox,North Carolina,Dzire,Maruti,Sedan,Blue,Manual,5,5,Petrol,2015,7400,59417,106,2015-05-06,Un Sold,,6053,,,Agent C,3,0,Excellent
ZM23UL,Skipper,Madison,i20,Hyundai,Hatchback,Gray,Manual,5,2,Hybrid,2021,7300,12925,100,2017-03-08,Un Sold,,5943,,,Agent B,1,0,Average
HPEX8R,Nufor,Tennessee,Thar,Mahindra,SUV,Blue,Automatic,4,4,Hybrid,2017,9200,27590,100,2022-03-29,Sold,2024-06-11,7874,7875,0.012700025400050798,Agent D,1,0.002,Average
52MKSN,Kamkar,Portland,Creta,Hyundai,Hatchback,Blue,Manual,4,4,Diesel,2022,6300,29793,98,2019-11-21,Un Sold,,5434,,,Agent B,3,0,Excellent
APTERC,APE,Tennessee,i20,Hyundai,Hatchback,White,Automatic,5,4,Petrol,2021,6300,23837,245,2017-03-12,Un Sold,,5230,,,Agent D,2,0,Good
3GLBZ8,Trust,Madison,Creta,Hyundai,Hatchback,Gray,Automatic,4,4,Hybrid,2017,7700,19477,127,2020-01-04,Sold,2021-04-08,5881,5883,0.03400782179901377,Agent D,1,0.004,Good
GE002D,APE,Tennessee,Thar,Mahindra,SUV,Gray,Manual,7,2,Hybrid,2017,9200,62781,98,2022-01-06,Un Sold,,7794,,,Agent A,3,0,Poor
5E7201,Skipper,Florida,Plato,Prazo,Convertible,Red,Manual,5,5,Electric,2024,10000,32256,102,2023-10-29,Un Sold,,9053,,,Agent A,5,0,Good
7V1SG1,Carro,Tucson,Kags,Renault,SUV,Black,Manual,4,5,Hybrid,2023,8600,30842,102,2018-04-14,Un Sold,,7220,,,Agent D,3,0,Average
22COC3,Carmudi,Philadelphia,Yodha,Tata,Truck,Blue,Automatic,4,4,Electric,2022,8700,71650,97,2018-07-14,Un Sold,,7884,,,Agent A,3,0,Excellent
NA26CD,Knox,Columbus,Dzire,Maruti,Sedan,Blue,Manual,4,2,Electric,2018,8600,18772,95,2023-09-20,Un Sold,,7098,,,Agent D,4,0,Excellent
M68BO3,Zupps,Madison,Swift,Maruti,Sedan,Black,Automatic,4,2,Electric,2020,8400,24694,94,2020-10-10,Un Sold,,7743,,,Agent C,4,0,Average
ITWLOI,Cars24,Portland,Fortuner,Toyota,SUV,Black,Automatic,5,2,Hybrid,2021,8800,683440,104,2022-02-01,Un Sold,,8259,,,Agent B,3,0,Excellent
DPTLLL,Sobri,Detroit,Thar,Mahindra,SUV,Black,Automatic,4,4,Electric,2018,9600,630779,98,2015-06-25,Sold,2017-03-25,8766,8759,-0.07985398129135296,Agent D,3,0,Good
NJHO6I,Kamkar,Florida,Fortuner,Toyota,SUV,Gray,Automatic,4,2,Hybrid,2019,9000,66315,157,2023-10-27,Sold,2024-07-05,8415,8429,0.16636957813428402,Agent C,5,0.028,Average
44KNBH,Oto,Philadelphia,Hilux,Toyota,Truck,Blue,Automatic,5,5,Petrol,2022,7200,37732,103,2016-09-01,Un Sold,,5535,,,Agent D,5,0,Average
PN2GYT,Sobri,Columbus,Creta,Hyundai,Hatchback,Red,Manual,5,4,Hybrid,2022,7200,62798,110,2016-03-11,Un Sold,,5832,,,Agent B,1,0,Excellent
7NC3NV,Marchi,Tennessee,Etriga,Maruti,Hatchback,Black,Automatic,5,2,Hybrid,2022,7200,153714,100,2017-02-07,Sold,2023-04-20,6617,6602,-0.2266888317968868,Agent A,1,0,Good
HINBHN,Knox,Philadelphia,Creta,Hyundai,Hatchback,White,Manual,4,4,Hybrid,2017,7700,72387,241,2015-02-21,Un Sold,,5887,,,Agent E,3,0,Average
WS1JX8,Sobri,Florida,Scorpio,Mahindra,SUV,Red,Automatic,4,2,Petrol,2017,8200,67494,97,2022-11-26,Un Sold,,7248,,,Agent A,2,0,Excellent
HSUW3P,Carmix,Texas,Hilux,Toyota,Truck,Blue,Automatic,5,4,Petrol,2015,7900,30904,96,2020-05-05,Sold,2022-11-16,6008,6021,0.21637816245006655,Agent D,3,0.026000000000000002,Excellent
SB7AJA,Trust,Portland,Yodha,Tata,Truck,Red,Manual,5,4,Petrol,2023,7100,45906,108,2017-01-15,Sold,2017-12-31,6595,6604,0.13646702047005307,Agent D,2,0.018000000000000002,Excellent
PUHV0W,APE,Tucson,Thar,Mahindra,SUV,Black,Automatic,7,4,Electric,2018,9600,45349,94,2023-02-03,Un Sold,,8752,,,Agent C,1,0,Good
YN3XPN,Trivett,Florida,Thar,Mahindra,SUV,Gray,Manual,5,4,Petrol,2024,7500,40422,103,2015-01-14,Sold,2016-03-23,6380,6366,-0.219435736677116,Agent D,4,0,Excellent
WG6N8A,APE,Detroit,Hilux,Toyota,Truck,Red,Manual,4,4,Diesel,2017,7800,63582,95,2019-08-14,Un Sold,,7275,,,Agent A,1,0,Excellent
TH3DZ5,Automart,New York,i20,Hyundai,Hatchback,Black,Manual,4,4,Electric,2024,7500,146152,97,2022-10-18,Sold,2022-12-27,6963,6949,-0.20106276030446646,Agent A,4,0,Poor
RVGDIB,Motor,Chicago,Dzire,Maruti,Sedan,Black,Automatic,5,5,Hybrid,2021,7800,558153,99,2021-11-08,Un Sold,,6667,,,Agent D,5,0,Good
G0CGF8,Carro,San Jose,i20,Hyundai,Hatchback,Black,Automatic,4,4,Diesel,2016,6900,44001,95,2022-09-07,Sold,2023-12-18,5482,5480,-0.036483035388544326,Agent E,1,0,Good
3A9RRR,Motor,Tucson,Scorpio,Mahindra,SUV,Blue,Manual,2,4,Electric,2015,9900,27890,93,2019-04-05,Un Sold,,8435,,,Agent A,4,0,Average
ZCE0S0,Carro,Florida,Hilux,Toyota,Truck,White,Automatic,4,4,Diesel,2016,7900,2889,174,2021-07-29,Un Sold,,7140,,,Agent B,4,0,Excellent
RAT261,Olx,Tennessee,Yodha,Tata,Truck,Red,Automatic,4,4,Petrol,2022,7200,487945,93,2019-05-08,Sold,2019-08-04,6203,6199,-0.06448492664839593,Agent E,1,0,Excellent
6QS6Z9,Motor,Oklahoma,i20,Hyundai,Hatchback,Blue,Manual,4,2,Electric,2016,8300,5457,98,2022-09-20,Un Sold,,6951,,,Agent D,2,0,Excellent
VS0V6B,Trust,Portland,Plato,Prazo,Convertible,White,Automatic,7,2,Petrol,2015,9400,52920,97,2017-08-31,Un Sold,,8703,,,Agent C,3,0,Good
HGRHSE,Automart,Columbus,i20,Hyundai,Hatchback,Red,Automatic,5,4,Hybrid,2020,7400,9321,109,2020-03-31,Un Sold,,5692,,,Agent E,3,0,Excellent
BWWDI7,Carmix,San Jose,Plato,Prazo,Convertible,White,Manual,5,5,Electric,2020,10400,70044,108,2017-12-01,Un Sold,,8674,,,Agent A,1,0,Excellent
MNILSG,Carmix,Utah,Kags,Renault,SUV,White,Automatic,4,4,Hybrid,2024,8500,56984,96,2024-04-26,Un Sold,,6797,,,Agent C,1,0,Excellent
1MK1FG,Carmudi,Madison,Plato,Prazo,Convertible,Gray,Manual,4,4,Electric,2018,10600,43662,90,2015-10-03,Sold,2019-08-06,9719,9734,0.15433686593270912,Agent E,3,0.03,Good
